Age,Gender,Annual Income,Monthly Income,Employment Status,Years of Employment,Education,Marital Status,Loan Amount,Loan Purpose,Interest Rate,Loan Term,Credit Score,Debt-to-Income Ratio,Number of Existing Loans,Number of Credit Cards,Previous Loan Defaults,Savings Balance,Monthly Expenses,Property Ownership,Dependents,Risk Level
61,Female,174100.0,14508.33,Self-Employed,14.8,Master,Married,62800.0,Debt Consolidation,18.48,36,658.0,0.13,1,4,0,8100.0,4447.57,Own,0,Medium Risk
59,Female,110900.0,9241.67,Employed,9.9,Bachelor,Married,27700.0,Education,4.29,12,839.0,0.13,1,7,0,16500.0,4161.07,Mortgage,1,Low Risk
25,Male,91100.0,7591.67,Employed,0.9,Master,Divorced,35200.0,Business,15.52,12,611.0,0.09,0,2,1,10400.0,4675.98,Rent,1,High Risk
54,Female,164800.0,13733.33,Employed,25.8,Bachelor,Divorced,43700.0,Home Improvement,12.45,60,722.0,0.18,5,6,0,75800.0,5392.16,Mortgage,2,Low Risk
21,Female,50500.0,4208.33,Employed,2.7,High School,Single,3900.0,Debt Consolidation,13.12,36,649.0,0.15,1,1,2,2300.0,1971.93,Rent,2,High Risk
37,Male,14800.0,1233.33,Unemployed,0.0,Associate,Single,3700.0,Education,18.08,60,657.0,0.35,1,6,0,8500.0,995.74,Rent,1,High Risk
57,Female,112500.0,9375.0,Employed,12.2,Master,Married,3700.0,Personal,9.77,24,740.0,0.13,1,5,0,3600.0,4582.81,Mortgage,0,Low Risk
60,Male,107400.0,8950.0,Employed,21.6,Bachelor,Single,10300.0,Business,16.1,60,594.0,0.19,3,5,0,19600.0,4837.72,Rent,0,Medium Risk
30,Male,59100.0,4925.0,Employed,12.0,Associate,Married,6800.0,Business,11.47,36,677.0,0.08,0,2,0,12800.0,2819.32,Rent,2,Low Risk
20,Female,14100.0,1175.0,Unemployed,0.0,Master,Single,5000.0,Education,18.39,60,589.0,0.37,0,5,0,500.0,1036.23,Rent,0,High Risk
18,Female,6400.0,533.33,Unemployed,0.0,Bachelor,Divorced,1200.0,Auto,24.54,36,480.0,0.17,0,3,1,500.0,1218.51,Rent,0,High Risk
39,Female,49600.0,4133.33,Self-Employed,4.3,High School,Single,6800.0,Debt Consolidation,12.3,36,,0.11,0,5,0,4100.0,2264.88,Rent,0,Medium Risk
38,Female,93700.0,7808.33,Employed,1.5,Bachelor,Single,16800.0,Education,18.66,36,572.0,0.25,4,3,1,24000.0,3785.97,Own,2,High Risk
28,Male,11200.0,933.33,Unemployed,0.0,Bachelor,Married,2800.0,Home Improvement,19.83,36,496.0,0.08,0,2,0,100.0,1190.74,Rent,2,High Risk
48,Male,84400.0,7033.33,Employed,15.7,Bachelor,Single,23600.0,Debt Consolidation,21.32,36,559.0,0.12,0,5,2,18200.0,3530.72,Rent,1,High Risk
32,Male,43600.0,3633.33,Employed,8.9,Associate,Married,7300.0,Auto,10.56,36,691.0,0.13,0,7,0,3800.0,1883.9,Mortgage,1,Low Risk
53,Female,227900.0,18991.67,Employed,5.8,Master,Married,26200.0,Home Improvement,9.59,24,693.0,0.08,1,3,0,25500.0,7241.68,Mortgage,2,Low Risk
65,Female,86000.0,7166.67,Self-Employed,44.4,Bachelor,Divorced,8900.0,Debt Consolidation,11.52,36,707.0,0.12,0,5,1,8800.0,3737.35,Rent,0,High Risk
67,Male,20000.0,1666.67,Retired,40.0,Bachelor,Married,2500.0,Home Improvement,14.32,60,715.0,0.7,4,1,0,3400.0,1484.01,Mortgage,0,Medium Risk
41,Male,62900.0,5241.67,Self-Employed,13.6,Associate,Married,10000.0,Debt Consolidation,10.39,24,697.0,0.07,0,3,1,100.0,2671.04,Own,2,High Risk
28,Male,110000.0,9166.67,Employed,5.5,Master,Single,11000.0,Debt Consolidation,20.95,36,560.0,0.05,0,1,1,11300.0,3778.08,Own,0,Medium Risk
50,Male,135300.0,11275.0,Employed,11.9,Bachelor,Married,13500.0,Debt Consolidation,12.57,36,698.0,0.2,4,2,0,9900.0,3452.06,Mortgage,0,Medium Risk
50,Female,78800.0,6566.67,Employed,2.1,Associate,Married,16200.0,Education,16.47,36,624.0,0.06,0,7,0,13000.0,2341.67,Mortgage,1,Medium Risk
52,Female,117100.0,9758.33,Employed,20.3,Bachelor,Widowed,39200.0,Home Improvement,9.81,36,733.0,0.08,0,4,0,7200.0,4953.37,Own,0,Low Risk
71,Male,12900.0,1075.0,Retired,18.0,High School,Divorced,4000.0,Debt Consolidation,11.9,36,692.0,0.16,0,3,0,300.0,1283.72,Rent,0,Medium Risk
44,Male,325400.0,27116.67,Employed,15.9,Doctorate,Married,37300.0,Home Improvement,11.88,36,716.0,0.05,0,4,1,68300.0,11429.58,Own,3,Medium Risk
46,Male,39900.0,3325.0,Employed,16.1,High School,Married,3500.0,Education,15.57,36,668.0,0.25,1,7,1,6700.0,2613.97,Own,2,Medium Risk
39,Non-Binary,35500.0,2958.33,Employed,6.5,High School,Single,4800.0,Debt Consolidation,13.47,24,707.0,0.11,1,4,0,1800.0,1850.15,Rent,0,Medium Risk
69,Female,10000.0,833.33,Retired,17.0,High School,Married,3300.0,Debt Consolidation,12.29,36,675.0,0.23,0,5,0,700.0,971.42,Mortgage,0,Medium Risk
36,Male,218200.0,18183.33,Employed,,Master,Divorced,38600.0,Debt Consolidation,9.1,36,743.0,0.09,0,5,0,9200.0,7018.08,Own,2,Low Risk
63,Female,61800.0,5150.0,Employed,27.8,Associate,Single,19800.0,Education,17.23,60,637.0,0.24,2,6,0,3400.0,2419.48,Mortgage,0,Medium Risk
25,Female,50200.0,4183.33,Employed,1.5,High School,Married,21600.0,Debt Consolidation,18.83,60,597.0,0.09,0,1,1,8000.0,1988.23,Rent,1,High Risk
44,Male,167600.0,13966.67,Employed,23.1,Master,Divorced,64000.0,Business,8.77,12,770.0,0.1,0,4,0,73200.0,6443.39,Own,0,Low Risk
40,Male,46500.0,3875.0,Employed,7.8,High School,Married,13600.0,Education,13.74,24,653.0,0.21,1,7,0,3800.0,3025.6,Mortgage,2,Medium Risk
59,Male,137700.0,11475.0,Employed,28.6,Bachelor,Married,35900.0,Debt Consolidation,6.41,36,760.0,0.07,0,4,0,,5297.56,Mortgage,0,Low Risk
18,Male,69700.0,5808.33,Employed,0.0,Associate,Married,16700.0,Debt Consolidation,14.15,12,633.0,0.09,0,2,0,7200.0,2383.21,Rent,0,Medium Risk
18,Non-Binary,14300.0,1191.67,Unemployed,0.0,Master,Divorced,4900.0,Auto,17.25,12,625.0,0.4,0,7,0,,1295.14,Rent,0,High Risk
39,Male,128700.0,10725.0,Employed,1.3,Doctorate,Single,8300.0,Auto,15.49,36,620.0,0.05,0,7,0,32400.0,5568.72,Own,2,Low Risk
56,Male,128200.0,10683.33,Employed,22.9,Bachelor,Married,67000.0,Education,15.57,36,639.0,0.06,0,4,0,7200.0,3384.17,Own,0,Medium Risk
41,Female,51600.0,4300.0,Employed,18.1,Associate,Married,11800.0,Home Improvement,12.55,36,703.0,0.1,0,2,0,25100.0,2062.36,Rent,0,Low Risk
61,Male,79500.0,6625.0,Employed,16.6,Associate,Divorced,11200.0,Debt Consolidation,13.06,12,672.0,0.08,0,3,0,5100.0,4161.34,Mortgage,2,Low Risk
50,Female,72300.0,6025.0,Employed,27.3,Associate,Married,3700.0,Debt Consolidation,5.14,60,830.0,0.1,0,9,0,34100.0,2798.53,Own,1,Low Risk
40,Female,133000.0,11083.33,Employed,9.7,Bachelor,Divorced,5200.0,Personal,18.97,60,659.0,0.06,1,1,0,10300.0,4606.5,Own,0,Low Risk
70,Female,8300.0,691.67,Retired,15.0,High School,Single,4400.0,Business,13.95,36,649.0,0.62,1,3,0,2300.0,1336.1,Mortgage,0,High Risk
43,Male,97000.0,8083.33,Self-Employed,10.1,Bachelor,Married,12400.0,Education,17.24,12,639.0,0.12,1,3,0,20300.0,3371.83,Mortgage,1,Medium Risk
29,Male,191600.0,15966.67,Employed,1.5,Doctorate,Divorced,22900.0,Debt Consolidation,15.98,12,654.0,0.09,1,4,0,68400.0,8491.88,Mortgage,3,Low Risk
64,Female,43100.0,3591.67,Employed,32.0,High School,Married,17500.0,Business,13.84,36,644.0,0.13,0,5,1,16700.0,2241.94,Mortgage,0,High Risk
74,Female,40700.0,3391.67,Retired,31.0,Bachelor,Married,15500.0,Home Improvement,6.47,24,761.0,0.25,1,9,0,26600.0,1693.33,Mortgage,0,Low Risk
24,Female,179200.0,14933.33,Employed,5.9,Master,Single,7700.0,Debt Consolidation,13.16,12,705.0,0.05,0,1,0,1000.0,5855.82,Mortgage,0,Low Risk
68,Male,18700.0,1558.33,Retired,37.0,High School,Single,9000.0,Business,15.68,36,647.0,0.5,2,2,0,2900.0,844.66,Mortgage,0,High Risk
19,Female,78100.0,6508.33,Employed,0.8,Bachelor,Married,12000.0,Personal,21.87,36,568.0,0.07,0,4,0,10800.0,3324.53,Rent,0,Medium Risk
48,Female,50900.0,4241.67,Employed,21.5,High School,Single,4000.0,Education,19.3,36,557.0,0.14,1,5,0,9200.0,1943.13,Mortgage,1,Medium Risk
51,Female,43400.0,3616.67,Employed,30.3,High School,Married,4700.0,Home Improvement,12.85,36,729.0,0.2,1,7,0,,1601.55,Own,0,Low Risk
42,Female,8200.0,683.33,Unemployed,0.0,Bachelor,Widowed,2200.0,Education,13.37,36,641.0,0.65,1,5,0,800.0,1441.14,Mortgage,1,High Risk
29,Male,57500.0,4791.67,Employed,7.7,High School,Single,10300.0,Home Improvement,21.69,24,557.0,0.21,1,7,0,6800.0,3029.3,Mortgage,1,High Risk
37,Female,62000.0,5166.67,Employed,16.1,Associate,Single,33400.0,Debt Consolidation,13.67,24,581.0,0.11,1,1,0,9800.0,2586.25,Mortgage,0,Medium Risk
28,Male,157600.0,13133.33,Employed,9.6,Master,Married,9800.0,Auto,14.86,36,624.0,0.12,1,4,0,0.0,6591.6,Mortgage,1,High Risk
59,Female,18400.0,1533.33,Retired,38.0,High School,Single,3700.0,Debt Consolidation,21.2,24,565.0,0.37,1,3,0,2600.0,1202.21,Mortgage,1,High Risk
22,Male,183300.0,15275.0,Employed,2.2,Doctorate,Divorced,8600.0,Debt Consolidation,11.93,24,678.0,0.07,1,4,0,24300.0,4662.39,Rent,1,Low Risk
71,Male,8700.0,725.0,Retired,36.0,High School,Divorced,3000.0,Home Improvement,9.85,24,716.0,0.7,2,3,0,2600.0,1299.73,Mortgage,2,Medium Risk
24,Male,8900.0,741.67,Unemployed,0.0,Bachelor,Married,1400.0,Business,22.08,24,465.0,0.7,2,0,2,100.0,1225.71,Rent,0,High Risk
32,Male,44500.0,3708.33,Employed,9.0,High School,Married,21500.0,Debt Consolidation,23.06,36,572.0,0.14,0,6,0,9300.0,1944.12,Mortgage,0,High Risk
63,Female,21000.0,1750.0,Employed,13.6,High School,Single,2500.0,Debt Consolidation,14.3,24,648.0,0.26,1,4,0,700.0,1330.51,Own,2,Medium Risk
20,Female,93800.0,7816.67,Employed,0.8,Bachelor,Divorced,27900.0,Debt Consolidation,13.38,60,675.0,0.21,3,4,1,18600.0,3977.84,Rent,0,High Risk
70,Male,30500.0,2541.67,Retired,17.0,Bachelor,Married,8700.0,Education,15.11,24,610.0,0.4,2,7,0,300.0,1735.16,Mortgage,0,High Risk
69,Female,29900.0,2491.67,Retired,17.0,Bachelor,Single,10400.0,Business,13.0,36,701.0,0.17,0,3,1,10500.0,1186.88,Rent,0,Medium Risk
49,Female,104800.0,8733.33,Employed,30.3,Bachelor,Single,13200.0,Debt Consolidation,6.8,24,749.0,0.11,1,5,0,12500.0,3985.21,Mortgage,0,Low Risk
40,Male,59800.0,4983.33,Employed,16.7,High School,Single,5900.0,Home Improvement,16.87,36,622.0,0.09,0,4,0,10900.0,3058.42,Mortgage,1,Low Risk
53,Female,30200.0,2516.67,Employed,28.5,High School,Single,2200.0,Education,16.53,12,666.0,0.24,1,3,0,1200.0,1678.34,Rent,0,Medium Risk
39,Female,43500.0,3625.0,Employed,13.5,Associate,Single,10400.0,Personal,13.15,12,581.0,0.31,2,5,0,8700.0,1832.7,Rent,0,Medium Risk
38,Female,24200.0,2016.67,Employed,2.6,High School,Married,4200.0,Home Improvement,12.45,60,689.0,,1,7,0,2000.0,1583.2,Rent,0,Medium Risk
40,Female,92200.0,7683.33,Employed,18.7,Bachelor,Single,24100.0,Business,18.71,24,551.0,0.11,0,4,0,6500.0,2864.0,Mortgage,1,Medium Risk
56,Male,58100.0,4841.67,Employed,18.2,Associate,Married,14900.0,Home Improvement,12.73,60,720.0,0.12,0,3,0,10400.0,2517.02,Rent,0,Medium Risk
49,Female,63800.0,5316.67,Employed,10.3,Associate,Single,13600.0,Education,13.18,12,701.0,0.12,0,7,0,5100.0,2807.92,Rent,0,Low Risk
22,Male,77700.0,6475.0,Employed,0.8,Bachelor,Single,26000.0,Business,6.57,12,751.0,0.17,3,8,0,15400.0,2101.12,Rent,0,Low Risk
49,Female,49000.0,4083.33,Self-Employed,11.9,Associate,Married,8900.0,Business,19.56,36,515.0,0.12,1,1,1,100.0,1894.42,Rent,0,High Risk
67,Female,45300.0,3775.0,Retired,38.0,Bachelor,Divorced,13200.0,Business,14.88,36,654.0,0.06,0,1,0,4400.0,1871.78,Mortgage,0,Medium Risk
40,Female,269300.0,22441.67,Employed,7.6,Doctorate,Married,135800.0,Home Improvement,8.87,36,755.0,0.08,0,9,0,94300.0,7163.82,Mortgage,0,Low Risk
20,Male,6700.0,558.33,Unemployed,0.0,Associate,Married,2500.0,Debt Consolidation,24.42,36,510.0,0.49,0,4,1,1100.0,1201.99,Rent,0,High Risk
56,Male,107300.0,8941.67,Employed,14.5,Bachelor,Single,19500.0,Debt Consolidation,5.97,60,818.0,0.09,1,9,0,17300.0,2969.1,Own,0,Low Risk
51,Male,11200.0,933.33,Unemployed,0.0,High School,Married,2800.0,Debt Consolidation,17.37,24,640.0,0.26,0,3,0,2200.0,978.47,Rent,0,High Risk
68,Female,43600.0,3633.33,Retired,24.0,Bachelor,Married,5900.0,Auto,12.84,36,705.0,0.05,0,1,0,4000.0,1543.45,Mortgage,0,Low Risk
48,Male,123800.0,10316.67,Employed,27.7,Bachelor,Married,10900.0,Business,13.42,36,627.0,0.08,0,1,0,10700.0,4919.85,Mortgage,1,Medium Risk
21,Male,5300.0,441.67,Unemployed,0.0,Bachelor,Married,2900.0,Auto,16.95,24,585.0,0.6,0,6,0,400.0,829.85,Mortgage,1,High Risk
72,Male,29200.0,2433.33,Retired,29.0,Bachelor,Married,5200.0,Home Improvement,5.38,24,850.0,0.21,1,3,0,4100.0,1607.21,Mortgage,0,Low Risk
55,Male,157900.0,13158.33,Employed,7.6,Bachelor,Widowed,12900.0,Debt Consolidation,16.63,24,656.0,0.11,1,1,0,4500.0,6154.7,Rent,1,Medium Risk
61,Female,84600.0,7050.0,Employed,18.7,Bachelor,Divorced,27300.0,Home Improvement,13.24,36,677.0,0.09,0,5,0,2900.0,2544.89,Mortgage,0,Low Risk
65,Male,145000.0,12083.33,Employed,37.0,Bachelor,Married,8800.0,Debt Consolidation,13.72,24,644.0,0.05,0,4,0,9100.0,5079.44,Own,0,Low Risk
26,Male,39900.0,3325.0,Self-Employed,4.7,High School,Married,4900.0,Auto,21.56,36,573.0,0.22,1,6,1,1100.0,2030.84,Rent,1,High Risk
38,Female,43500.0,3625.0,Employed,14.3,Associate,Divorced,3000.0,Home Improvement,5.35,24,803.0,0.15,1,4,0,17000.0,2164.2,Rent,0,Low Risk
28,Female,111600.0,9300.0,Employed,6.9,Bachelor,Married,37200.0,Debt Consolidation,22.76,36,575.0,0.1,1,4,1,2300.0,4192.88,Mortgage,0,High Risk
30,Female,57200.0,4766.67,Employed,5.2,High School,Married,3200.0,Auto,13.48,12,594.0,0.17,1,5,0,100.0,2511.78,Mortgage,0,Medium Risk
65,Male,141100.0,11758.33,Employed,33.8,Bachelor,Married,18700.0,Debt Consolidation,6.29,24,778.0,0.1,1,8,0,83400.0,4380.81,Mortgage,0,Low Risk
50,Male,34000.0,2833.33,Retired,18.0,Associate,Single,3900.0,Business,12.48,60,709.0,0.52,2,7,0,700.0,2044.48,Rent,1,Medium Risk
72,Male,21500.0,1791.67,Retired,38.0,High School,Single,3100.0,Debt Consolidation,9.26,60,782.0,0.54,1,10,0,10500.0,1558.71,Own,0,Low Risk
49,Male,163700.0,13641.67,Employed,16.1,Bachelor,Married,6700.0,Debt Consolidation,5.98,60,844.0,0.13,0,8,0,106300.0,5445.23,Mortgage,3,Low Risk
56,Male,95900.0,7991.67,Self-Employed,5.8,Bachelor,Married,7800.0,Home Improvement,13.98,36,621.0,0.15,1,4,1,22500.0,3634.75,Mortgage,2,Medium Risk
68,Male,44200.0,3683.33,Employed,22.4,High School,Widowed,20500.0,Auto,9.6,36,727.0,0.15,1,1,0,400.0,1484.33,Mortgage,0,Medium Risk
23,Female,13900.0,1158.33,Unemployed,0.0,High School,Single,4000.0,Auto,19.87,36,574.0,0.23,0,3,1,1900.0,1208.71,Rent,0,High Risk
22,Female,127000.0,10583.33,Employed,3.2,Bachelor,Married,39000.0,Auto,17.36,36,618.0,0.05,0,6,3,43500.0,5298.31,Rent,1,High Risk
70,Female,51900.0,4325.0,Retired,17.0,Bachelor,Married,10200.0,Debt Consolidation,14.86,60,735.0,0.33,3,7,0,5600.0,3466.07,Mortgage,2,Medium Risk
66,Male,12000.0,1000.0,Retired,43.0,High School,Single,4900.0,Business,15.81,24,664.0,0.17,0,4,0,0.0,1470.46,Own,0,Medium Risk
52,Male,165100.0,13758.33,Employed,16.9,Bachelor,Single,18500.0,Home Improvement,15.66,24,661.0,0.1,1,5,0,8000.0,5485.75,Mortgage,0,Medium Risk
45,Male,54500.0,4541.67,Employed,26.9,High School,Single,2500.0,Home Improvement,10.71,36,731.0,0.1,1,3,0,6400.0,3527.34,Mortgage,3,Low Risk
41,Female,73100.0,6091.67,Employed,18.4,Bachelor,Single,20200.0,Auto,13.73,12,637.0,0.17,1,7,0,34100.0,3117.65,Own,2,Low Risk
47,Male,124700.0,10391.67,Employed,9.7,Bachelor,Single,23900.0,Debt Consolidation,10.56,36,728.0,0.15,2,2,0,800.0,5259.38,Mortgage,2,Medium Risk
50,Male,133500.0,11125.0,Employed,23.1,Bachelor,Married,7800.0,Debt Consolidation,10.56,36,707.0,0.08,1,5,0,32900.0,3906.51,Rent,0,Low Risk
65,Male,131600.0,10966.67,Employed,5.7,Doctorate,Married,24600.0,Personal,10.56,36,698.0,0.05,0,2,0,5500.0,4668.14,Own,0,Low Risk
51,Male,65000.0,5416.67,Employed,29.7,Associate,Divorced,31900.0,Debt Consolidation,9.18,12,716.0,0.13,1,3,0,4100.0,3651.52,Mortgage,1,Low Risk
52,Male,126400.0,10533.33,Employed,9.3,Bachelor,Married,13000.0,Debt Consolidation,11.29,36,714.0,0.1,0,3,0,12300.0,5014.19,Mortgage,1,Low Risk
62,Female,48400.0,4033.33,Employed,38.1,High School,Single,10900.0,Debt Consolidation,9.96,12,681.0,0.15,0,6,0,5500.0,2296.5,Rent,0,Low Risk
73,Female,12800.0,1066.67,Retired,20.0,Associate,Single,3800.0,Education,12.36,36,679.0,0.7,1,7,0,1600.0,1366.78,Rent,0,Medium Risk
40,Male,86000.0,7166.67,Employed,20.0,Associate,Married,12400.0,Education,9.9,36,703.0,0.16,1,4,0,3700.0,2917.79,Own,1,Low Risk
66,Female,13700.0,1141.67,Retired,26.0,High School,Married,5600.0,Personal,7.48,36,773.0,0.7,4,7,0,4800.0,1290.61,Rent,0,Medium Risk
39,Non-Binary,65000.0,5416.67,Self-Employed,12.1,Bachelor,Married,23500.0,Debt Consolidation,15.84,36,642.0,0.06,0,2,0,12500.0,2644.49,Rent,1,Medium Risk
50,Male,71900.0,5991.67,Employed,11.1,High School,Single,18600.0,Debt Consolidation,16.64,60,587.0,0.1,0,5,0,7900.0,2521.79,Mortgage,0,Medium Risk
30,Female,119500.0,9958.33,Employed,6.5,Bachelor,Married,34400.0,Debt Consolidation,18.47,24,616.0,0.1,0,5,0,2800.0,3991.51,Mortgage,0,Medium Risk
19,Male,31500.0,2625.0,Self-Employed,0.9,Associate,Married,2200.0,Debt Consolidation,6.61,12,744.0,0.08,0,3,0,2300.0,1641.59,Rent,1,Low Risk
60,Female,27300.0,2275.0,Employed,0.7,High School,Married,7500.0,Debt Consolidation,8.03,60,743.0,0.15,0,4,0,3500.0,1314.27,Mortgage,0,Low Risk
69,Male,28900.0,2408.33,Retired,34.0,Bachelor,Married,2600.0,Debt Consolidation,11.98,36,674.0,0.24,1,6,0,2600.0,1580.61,Rent,0,Medium Risk
53,Female,155200.0,12933.33,Employed,25.9,Bachelor,Married,71600.0,Education,9.86,60,696.0,0.1,2,5,0,25100.0,4385.56,Own,0,Low Risk
61,Male,32800.0,2733.33,Employed,24.2,Associate,Married,9800.0,Auto,11.57,36,711.0,0.48,2,7,0,2800.0,1414.66,Mortgage,0,Medium Risk
41,Male,123800.0,10316.67,Employed,9.9,Bachelor,Married,29100.0,Business,16.69,36,634.0,0.12,1,6,1,10600.0,4146.9,Own,1,High Risk
53,Male,233800.0,19483.33,Self-Employed,9.4,Master,Single,10200.0,Home Improvement,8.87,36,779.0,0.09,1,9,0,43200.0,7145.14,Mortgage,3,Low Risk
51,Male,177200.0,14766.67,Employed,4.7,Master,Married,78600.0,Debt Consolidation,18.19,60,634.0,0.05,0,2,2,400.0,6751.1,Mortgage,0,High Risk
45,Female,78900.0,6575.0,Employed,3.2,Bachelor,Married,18600.0,Debt Consolidation,19.11,12,551.0,0.08,0,4,0,18900.0,3689.67,Mortgage,1,Medium Risk
25,Female,189000.0,15750.0,Employed,6.9,Doctorate,Single,16500.0,Business,18.44,36,590.0,0.07,1,5,0,22500.0,7205.69,Mortgage,0,Low Risk
70,Female,35800.0,2983.33,Retired,33.0,Bachelor,Divorced,3000.0,Auto,10.77,60,705.0,0.28,1,5,0,1300.0,1677.01,Rent,0,Medium Risk
40,Female,137100.0,11425.0,Employed,9.6,Master,Single,54100.0,Home Improvement,16.37,36,662.0,0.07,0,5,0,31400.0,5443.55,Own,0,Low Risk
71,Male,11500.0,958.33,Retired,31.0,Associate,Divorced,2800.0,Home Improvement,20.3,24,556.0,0.12,0,1,0,700.0,1168.99,Mortgage,0,High Risk
68,Female,67000.0,5583.33,Retired,18.0,Master,Single,12600.0,Debt Consolidation,9.26,24,723.0,0.12,1,4,0,5700.0,1975.61,Mortgage,0,Low Risk
57,Male,117300.0,9775.0,Employed,16.4,Master,Single,19100.0,Personal,6.42,60,805.0,0.12,1,7,0,74000.0,4151.03,Own,0,Low Risk
68,Male,8900.0,741.67,Retired,21.0,High School,Divorced,2400.0,Home Improvement,20.83,36,554.0,0.57,1,1,0,1000.0,715.33,Mortgage,0,High Risk
64,Female,110300.0,9191.67,Employed,6.2,Master,Married,17300.0,Auto,13.86,60,740.0,0.08,0,3,0,44900.0,4539.28,Mortgage,0,Low Risk
29,Non-Binary,128700.0,10725.0,Employed,1.2,Master,Married,40300.0,Home Improvement,17.45,36,607.0,0.09,1,4,0,42600.0,4633.26,Own,2,Low Risk
26,Female,12800.0,1066.67,Unemployed,0.0,High School,Single,1900.0,Personal,24.58,36,492.0,0.28,1,1,0,300.0,1838.94,Mortgage,2,High Risk
66,Female,22200.0,1850.0,Retired,15.0,Bachelor,Single,2500.0,Education,10.69,12,722.0,0.66,2,7,0,6200.0,1159.59,Rent,0,Medium Risk
22,Male,133800.0,11150.0,Employed,2.9,Master,Single,21400.0,Debt Consolidation,12.36,60,734.0,0.18,2,7,0,7100.0,4879.54,Rent,0,Medium Risk
66,Male,52800.0,4400.0,Employed,15.9,Associate,Divorced,10600.0,Personal,16.11,12,664.0,0.09,1,2,0,5800.0,1822.02,Mortgage,0,Medium Risk
69,Female,20300.0,1691.67,Retired,33.0,Bachelor,Married,3900.0,Business,8.36,36,793.0,0.43,1,10,0,6800.0,1068.97,Rent,0,Medium Risk
38,Male,45500.0,3791.67,Employed,15.9,High School,Single,4400.0,Debt Consolidation,10.39,24,707.0,0.42,3,7,0,12800.0,2269.21,Mortgage,3,Low Risk
64,Female,36800.0,3066.67,Self-Employed,16.8,High School,Married,9800.0,Debt Consolidation,10.28,24,726.0,0.21,1,4,0,3100.0,1384.53,Mortgage,0,Medium Risk
52,Male,122100.0,10175.0,Employed,13.1,Bachelor,Single,28200.0,Auto,23.3,60,506.0,0.12,0,6,2,7600.0,4927.66,Own,1,High Risk
34,Male,14700.0,1225.0,Unemployed,0.0,Master,Married,3100.0,Debt Consolidation,21.6,60,551.0,0.7,3,4,0,200.0,2222.77,Mortgage,2,High Risk
70,Female,18400.0,1533.33,Retired,40.0,Bachelor,Married,5900.0,Home Improvement,24.65,60,552.0,0.7,3,3,0,2100.0,1267.51,Rent,0,High Risk
34,Male,5400.0,450.0,Unemployed,0.0,Doctorate,Married,2700.0,Personal,21.37,24,551.0,0.7,1,7,0,100.0,1230.12,Rent,0,High Risk
74,Female,25800.0,2150.0,Retired,28.0,Bachelor,Single,2100.0,Business,4.37,24,809.0,0.14,0,4,0,3200.0,1478.75,Mortgage,1,Low Risk
31,Male,50300.0,4191.67,Employed,12.4,Associate,Single,15500.0,Auto,23.71,36,504.0,0.05,0,2,0,300.0,2464.87,Rent,0,High Risk
22,Male,111300.0,9275.0,Employed,0.9,Bachelor,Married,6000.0,Home Improvement,24.06,12,580.0,0.16,1,7,0,8400.0,3238.86,Rent,0,Medium Risk
72,Non-Binary,36400.0,3033.33,Retired,33.0,Bachelor,Married,3200.0,Debt Consolidation,16.61,36,611.0,0.23,1,5,0,4000.0,1575.77,Mortgage,0,Medium Risk
31,Male,33900.0,2825.0,Employed,2.8,High School,Married,9300.0,Home Improvement,6.07,36,750.0,0.27,1,7,0,8100.0,1965.81,Rent,2,Low Risk
73,Male,37500.0,3125.0,Employed,11.7,High School,Married,8200.0,Home Improvement,18.22,60,596.0,0.09,0,1,0,200.0,2487.15,Rent,1,Medium Risk
45,Male,59400.0,4950.0,Employed,20.2,Bachelor,Married,5700.0,Education,15.05,36,608.0,0.07,0,6,0,26100.0,2538.85,Mortgage,1,Low Risk
21,Male,26300.0,2191.67,Employed,1.6,High School,Married,13200.0,Home Improvement,13.12,60,678.0,0.41,1,7,0,400.0,1349.06,Rent,0,High Risk
75,Male,102800.0,8566.67,Employed,,Bachelor,Single,4700.0,Education,10.34,36,672.0,0.1,2,2,0,28300.0,5388.62,Own,2,Low Risk
62,Female,34800.0,2900.0,Employed,30.0,High School,Married,5700.0,Home Improvement,7.7,24,790.0,0.26,0,10,0,11100.0,1305.97,Mortgage,0,Low Risk
31,Male,113900.0,9491.67,Employed,2.9,Bachelor,Married,10300.0,Home Improvement,12.92,36,696.0,0.09,1,7,0,700.0,3722.44,Own,2,Low Risk
33,Female,136100.0,11341.67,Employed,11.5,Bachelor,Divorced,29500.0,Debt Consolidation,6.62,12,748.0,0.05,0,3,0,4000.0,5958.2,Own,3,Low Risk
26,Female,19000.0,1583.33,Employed,3.1,High School,Married,8500.0,Education,13.78,24,637.0,0.42,1,4,1,1600.0,1322.19,Mortgage,1,High Risk
29,Male,99900.0,8325.0,Self-Employed,9.8,Master,Single,17600.0,Home Improvement,13.78,12,632.0,0.05,0,3,0,5900.0,5159.77,Rent,3,Medium Risk
60,Female,49200.0,4100.0,Employed,14.5,High School,Single,5700.0,Personal,22.16,36,544.0,0.06,0,1,1,1200.0,2795.53,Rent,0,High Risk
45,Non-Binary,155400.0,12950.0,Employed,18.5,Bachelor,Married,16100.0,Education,5.61,36,809.0,0.06,1,4,0,62100.0,6582.36,Own,2,Low Risk
63,Female,32000.0,2666.67,Employed,42.5,High School,Married,12700.0,Auto,7.07,36,,0.27,2,8,0,10300.0,2062.45,Mortgage,0,Low Risk
